trial_type,onset
fix,16474.555856,16483.555856
movie,16491.455707,16490.555856
movie,16498.155405,16497.555856
NA,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
NF,,
NF,,
NF,,
audio,,
audio,,
audio,,
fix,,
audio,,
audio,,
audio,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
fix,,
