trial_type,onset
fix,2478.097134,2487.097134
movie,2494.654343,2494.097134
movie,2501.396370,2501.097134
NA,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
NF,,
NF,,
NF,,
audio,,
audio,,
audio,,
fix,,
audio,,
audio,,
audio,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
fix,,
