trial_type,onset
fix,1812.805912,1821.805912
movie,1829.341851,1828.805912
movie,1836.053596,1835.805912
NA,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
NF,,
NF,,
NF,,
audio,,
audio,,
audio,,
fix,,
audio,,
audio,,
audio,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
NF,,
NF,,
NF,,
NA,,
NA,,
NA,,
fix,,
