trial_type,measured_onset,perfect_onset,trialnum
fix,115287.466669,115296.966669, 
realTrial,115303.546144,115303.466669, 1
realTrial,115309.968402,115309.966669, 2
realTrial,115316.468159,115316.466669, 3
realTrial,115322.968140,115322.966669, 4
realTrial,115329.468346,115329.466669, 5
realTrial,115335.968251,115335.966669, 6
realTrial,115342.467911,115342.466669, 7
realTrial,115348.967899,115348.966669, 8
realTrial,115355.468219,115355.466669, 9
realTrial,115361.968146,115361.966669, 10
realTrial,115368.468108,115368.466669, 11
realTrial,115374.968238,115374.966669, 12
realTrial,115381.468375,115381.466669, 13
realTrial,115387.968247,115387.966669, 14
realTrial,115394.468582,115394.466669, 15
realTrial,115400.968095,115400.966669, 16
realTrial,115407.468162,115407.466669, 17
realTrial,115413.967916,115413.966669, 18
realTrial,115420.468212,115420.466669, 19
realTrial,115426.967969,115426.966669, 20
realTrial,115433.468031,115433.466669, 21
realTrial,115439.968077,115439.966669, 22
realTrial,115446.468309,115446.466669, 23
realTrial,115452.968146,115452.966669, 24
fix,115459.466934,115459.466669, 
realTrial,115475.557554,115475.466669, 25
realTrial,115481.968128,115481.966669, 26
realTrial,115488.467922,115488.466669, 27
realTrial,115494.968039,115494.966669, 28
realTrial,115501.468109,115501.466669, 29
realTrial,115507.968153,115507.966669, 30
realTrial,115514.468422,115514.466669, 31
realTrial,115520.968034,115520.966669, 32
realTrial,115527.468283,115527.466669, 33
realTrial,115533.968244,115533.966669, 34
realTrial,115540.467953,115540.466669, 35
realTrial,115546.968013,115546.966669, 36
realTrial,115553.468304,115553.466669, 37
realTrial,115559.968463,115559.966669, 38
realTrial,115566.468226,115566.466669, 39
realTrial,115572.969277,115572.966669, 40
realTrial,115579.468004,115579.466669, 41
realTrial,115585.968010,115585.966669, 42
realTrial,115592.468102,115592.466669, 43
realTrial,115598.967994,115598.966669, 44
realTrial,115605.468144,115605.466669, 45
realTrial,115611.968339,115611.966669, 46
realTrial,115618.468229,115618.466669, 47
realTrial,115624.968429,115624.966669, 48
fix,115631.467049,115631.466669, 
