trial_type,measured_onset,perfect_onset,trialnum
fix,86260.255860,86269.755860, 
realTrial,86276.554950,86276.255860, 1
realTrial,86282.757722,86282.755860, 2
realTrial,86289.257367,86289.255860, 3
realTrial,86295.757349,86295.755860, 4
realTrial,86302.257400,86302.255860, 5
realTrial,86308.757564,86308.755860, 6
realTrial,86315.257370,86315.255860, 7
realTrial,86321.757375,86321.755860, 8
realTrial,86328.257211,86328.255860, 9
realTrial,86334.757285,86334.755860, 10
realTrial,86341.257441,86341.255860, 11
realTrial,86347.757106,86347.755860, 12
realTrial,86354.257419,86354.255860, 13
realTrial,86360.757429,86360.755860, 14
realTrial,86367.257207,86367.255860, 15
realTrial,86373.757113,86373.755860, 16
realTrial,86380.257576,86380.255860, 17
realTrial,86386.757510,86386.755860, 18
realTrial,86393.257197,86393.255860, 19
realTrial,86399.757212,86399.755860, 20
realTrial,86406.257428,86406.255860, 21
realTrial,86412.757089,86412.755860, 22
realTrial,86419.257119,86419.255860, 23
realTrial,86425.757209,86425.755860, 24
fix,86432.256334,86432.255860, 
realTrial,86448.340795,86448.255860, 25
realTrial,86454.757307,86454.755860, 26
realTrial,86461.257255,86461.255860, 27
realTrial,86467.757163,86467.755860, 28
realTrial,86474.257066,86474.255860, 29
realTrial,86480.757168,86480.755860, 30
realTrial,86487.257405,86487.255860, 31
realTrial,86493.757495,86493.755860, 32
realTrial,86500.257410,86500.255860, 33
realTrial,86506.757161,86506.755860, 34
realTrial,86513.257556,86513.255860, 35
realTrial,86519.757187,86519.755860, 36
realTrial,86526.257170,86526.255860, 37
realTrial,86532.757233,86532.755860, 38
realTrial,86539.257191,86539.255860, 39
realTrial,86545.757389,86545.755860, 40
realTrial,86552.257175,86552.255860, 41
realTrial,86558.757496,86558.755860, 42
realTrial,86565.257324,86565.255860, 43
realTrial,86571.757506,86571.755860, 44
realTrial,86578.257180,86578.255860, 45
realTrial,86584.757477,86584.755860, 46
realTrial,86591.257288,86591.255860, 47
realTrial,86597.757072,86597.755860, 48
fix,86604.256161,86604.255860, 
