trial_type,measured_onset,perfect_onset,trialnum
fix,83480.337585,83489.837585, 
realTrial,83496.402292,83496.337585, 1
realTrial,83502.839120,83502.837585, 2
realTrial,83509.339000,83509.337585, 3
realTrial,83515.839011,83515.837585, 4
realTrial,83522.339435,83522.337585, 5
realTrial,83528.838906,83528.837585, 6
realTrial,83535.339195,83535.337585, 7
realTrial,83541.839155,83541.837585, 8
realTrial,83548.338933,83548.337585, 9
realTrial,83554.838845,83554.837585, 10
realTrial,83561.339359,83561.337585, 11
realTrial,83567.838799,83567.837585, 12
realTrial,83574.339101,83574.337585, 13
realTrial,83580.839673,83580.837585, 14
realTrial,83587.339076,83587.337585, 15
realTrial,83593.838974,83593.837585, 16
realTrial,83600.339261,83600.337585, 17
realTrial,83606.839164,83606.837585, 18
realTrial,83613.339070,83613.337585, 19
realTrial,83619.838868,83619.837585, 20
realTrial,83626.338817,83626.337585, 21
realTrial,83632.839163,83632.837585, 22
realTrial,83639.339031,83639.337585, 23
realTrial,83645.839078,83645.837585, 24
fix,83652.337949,83652.337585, 
realTrial,83668.416315,83668.337585, 25
realTrial,83674.838857,83674.837585, 26
realTrial,83681.339093,83681.337585, 27
realTrial,83687.839152,83687.837585, 28
realTrial,83694.339288,83694.337585, 29
realTrial,83700.839071,83700.837585, 30
realTrial,83707.339018,83707.337585, 31
realTrial,83713.838921,83713.837585, 32
realTrial,83720.339180,83720.337585, 33
realTrial,83726.839052,83726.837585, 34
realTrial,83733.338988,83733.337585, 35
realTrial,83739.839137,83739.837585, 36
realTrial,83746.339096,83746.337585, 37
realTrial,83752.839178,83752.837585, 38
realTrial,83759.339127,83759.337585, 39
realTrial,83765.838853,83765.837585, 40
realTrial,83772.338839,83772.337585, 41
realTrial,83778.839010,83778.837585, 42
realTrial,83785.338993,83785.337585, 43
realTrial,83791.839313,83791.837585, 44
realTrial,83798.338816,83798.337585, 45
realTrial,83804.838915,83804.837585, 46
realTrial,83811.339073,83811.337585, 47
realTrial,83817.838865,83817.837585, 48
fix,83824.337806,83824.337585, 
